id,user_id,store_id,external_store_id,store_name,duty_status,duty_process_status,store_qr_code_id,store_sp_no,store_mch_id,divide_up_limit,store_remark,create_time,update_time,divide_settle_type,store_et_qr_code_id,store_out_qr_code_id,vip_pay_falg,store_type,dt
1408,3b7866d5a1634614b9ae75ecfcfc1c83,4a5c43a78ef54559870b4acc70097023,,南昌美的红谷滩无人仓,-1,100,,6.02403E+17,,-1,,18:20.0,38:40.0,1,380321b00a4746c9b598d162cbfdec4c,ca0fb53fe8cc4c1ab4188927f5661dc7,0,1,2025/4/22
1410,44e47b74ae6b449f893873941597d0bc,76df9205ef084e3f9bf8356cbae8456c,,无人仓-捷盛品质家电（珞瑜路仓）,-1,100,,6.02403E+17,,-1,无人仓，外卖员进门后，须提示货架号在哪，提示到收银台扫商品条码核销，客服核对一下商品信息及件数，提示扫码出门。 开门密码88488848，密码锁安装在出门右手边,28:48.0,41:10.0,1,031643e5f11948e9ab410b952a17efa7,7bff37244fd74b24a5b43489efc6fce0,0,1,2025/4/22
1412,4c1f8daab38d42f2ab8303341564a781,a7eae98c527441c291574e813d2f018c,,郑州春风折扣小店,-1,100,,6.02403E+17,4.02504E+17,60,1.体验店，体验时才会开启值守，需要接待。 2.武洪恩，18695819731,34:57.0,55:48.0,1,37a453fb99f24b37bd1a56da000badb8,ebd7d4690b494f0686a8e3a99bd786ba,0,2,2025/4/23
1414,1d5a364caf1c44e380cf5a71fe01723b,1a8fd39daf894c8f85d68be65926ef91,,上海美的生活康趣旗舰店,-1,100,,6.02403E+17,,-1,,40:14.0,40:22.0,1,,,0,1,2025/4/23
1416,447a16aca2c44c67b2e546d4c6afa14c,a658ae8b6729432d8752f85c3658f789,,佛山进汇雪糕批发万科城店,1,100,,6.02403E+17,4.02504E+17,-1,1.购物袋免费，无可拆包商品 2.密码锁安装出门左手边，开门密码：969651 3.老板电话：18027696951,50:28.0,04:32.0,3,c81276d2f854459a875bce0310982732,b2c6d9f36e2b44e481bb0b7cd108885f,0,2,2025/4/23
1418,7df497dd20db420fa7e24c2e09c29daa,0855da557494487f9db495b2bfa1189a,,进汇雪糕批发龙江店,-1,100,,6.02403E+17,4.02504E+17,-1,1.购物袋免费， 2密码锁安在出门左手边，密码：131914 3.老板电话：19924131914 4.跳跳奶棒糖0.5元,54:57.0,25:06.0,3,732272f09a184c7c87fe0f8c8f083249,1b8dc798ce634ecc85f9175f05718055,0,2,2025/4/23
1420,9c4d126451354182857d493e72804cef,05b770bbabe048fb862f7ea946edb41f,,辽宁丹东仁源香烟店,1,100,,6.02403E+17,4.02504E+17,60,门禁：123456 管理员密码：aa123456 电话：13470086016,10:59.0,46:57.0,1,5fcdfea0404d47d58e85676650ff9d04,0cde2c1af93340d9bc9dc48809bf7297,0,2,2025/4/23
1422,b4475bb7c9b247588a100652d4d38980,6b2b6e1e5c704447b6ae88cd32727b6e,,贵州兴义峰林北路便利店,1,100,,6.02403E+17,4.02504E+17,-1,门禁：36896374. 老板电话：18085916555。 烟酒零售，购物袋自取。有冰柜。,13:50.0,51:50.0,3,1d28c56c14d544c2b445b8b08acf71b6,6c3cd8f27e464009ba4cc909346d75a6,0,2,2025/4/23
1424,7dde6059a2fc4c8eb16922e06726167a,76b6a3fddb6b4b54a6a784c649ba2f6d,,长沙馋铺纪,-1,100,,6.02403E+17,4.02504E+17,60,平时不开值守，开值守就需要配合演示，需要人工客服接待，体验店 开门密码66668888，密码锁在出门左手边,17:01.0,58:32.0,1,a6b98a510ade4943b4dc8572f620ea65,90bc7bc4703f4737b6f9a92ae7e9cf93,0,2,2025/4/22
1426,335dfd4a0fa1444f9961054f120b5984,cf35c99cad1b45ee8de83b6b11e8bb4e,,合肥美澜便利超市,1,100,,6.02403E+17,4.02504E+17,60,1.袋免费，成条烟卖（烟柜里的不让拆条！桌面上的金色外包装的烟可拆条），成件水可以拆包 2.老板电话189 5601 5762,42:50.0,26:56.0,1,cc2fac4580ee425d9e91f80e20a984d3,a770c9edea8d4d2d848484149f024df9,0,2,2025/4/23
1428,3372ded9b82343aa98df194ed83c3af8,e2ecb1cb592e4e1188a75198804caaba,,成都宇航自助超市,-1,100,,6.02403E+17,4.02504E+17,60,,47:03.0,30:56.0,1,,,0,2,2025/4/20
1430,871083a8a7984015bfa4deb87db76164,17f2e5f9d006452aa1f8339d4ae54b1d,,广东肇庆好药师大药房佰利分店,1,100,d0b379f8bdde45e4bb039b9920a23499,6.02403E+17,4.02504E+17,60,1.不让顾客进收银台里边及中药区！不卖的会用布遮挡 2.开门密码229955，密码锁在出门的右侧墙上 3.扫不上码的不卖！无人值守期间不销售处方药及含麻黄碱类药品,45:16.0,24:58.0,1,,,0,2,2025/4/23
1432,89293251fdd64147a8e845296f19941f,5b7c575611f749b8a3aeea85b8169a29,,广东惠州乐购便利店,-1,100,,6.02403E+17,,-1,,06:17.0,18:39.0,1,,,0,3,2025/4/12
1434,cd33af11da174838b6d873edd4018d68,6c6bb3c225bc40cca6333fa96506243f,,美的成都火车南站仓,1,1,,6.02403E+17,,-1,,33:53.0,54:12.0,1,adea0a3563d74e21b5372d78e65d8296,49f7a9ca7784409ba7b314701eb9ac2e,0,1,2025/4/23
1436,cd33af11da174838b6d873edd4018d68,f7db720f12e74987a4431e2be5a31027,,美的成都成华仓,1,1,,6.02403E+17,,-1,,34:30.0,58:19.0,1,d87e5d3afc484a1991749878d7995790,27841bdb33984cc1855d3df545b891da,0,1,2025/4/23
1438,1711ff38504e4ffd8110a62c4707d596,3e63302dd2c8461b92b2c4ab5a341bc4,,四川安岳县悦客超市,1,100,,6.02403E+17,4.02504E+17,60,门禁：642350 电话：18708256860,43:26.0,11:09.0,1,4ab987d7638e437b8387f5cde36178ad,a9fa0919d9944f659a7098ac9772e08c,0,2,2025/4/23
1440,95a827df4a0e47738a63bc02a55cb802,845d745d790546f0948fe9bec9e98c5b,,杭州工地24小时便利店,1,100,,6.02403E+17,4.02504E+17,60,门禁：12345 老板电话：15988863144 袋子免费 打火机买东西后免费,45:35.0,04:49.0,1,0986ebb7f662479db615dee4122c2dae,a5ca793f68324150b7688452818c67bc,0,2,2025/4/23
1442,0a7eee14bb4e421ba5fc91b148287479,3760883e91bf4c56986ce63659c4848c,,四川德阳中江时光惠购超市,-1,100,,6.02403E+17,4.02504E+17,60,门禁密码：15309027。 老板电话：15309027569。15348104132。 烟酒正常售卖，购物袋自取，有冰柜。 散装食品不售卖。,17:36.0,23:29.0,1,fe245d8756c247dfa41202e4bed3a1c4,824cc842a43d4df0be787173c5acecf4,0,2,2025/4/19
1444,747d6c4e75cb4f6fb3ef3485bab85a83,dde40b5f07e9495897c3bba6e62faab8,,杭州君晨棒冰冷食批发,-1,100,,6.02403E+17,4.02504E+17,60,门禁：12345 电话：17681956334,38:58.0,33:53.0,1,60f263a2cb9e49b9be18de95fedbcfe1,fe9be2ea7d7a442dbcf3bf0c112a8cda,0,2,2025/4/22
1446,e76deb9995914894aa0705cfdfa2f790,915fe889c3c24a19accae58d397e29de,,武汉添添馨超市,-1,100,,6.02403E+17,4.02504E+17,60,,46:53.0,21:27.0,1,9dc6d25ad57e4288891da0c181c882fe,a10244025cd2460297e71fe78ac27e1d,0,2,2025/4/20
1448,ab38c92334244150835cff0db53356f9,503bd201480946479d4f5c63848ef2ac,,中山墨菲尔生活超市,1,100,,6.02403E+17,4.02504E+17,-1,1.袋免费（挂在收银台外侧），成条烟可售卖，可拆条，无人期间不售卖整箱啤酒 2.真人屏，扫码进出门，开门密码080808，密码锁出门左手边 3.老板电话：13923333928 4.无码商品：泡泡糖0.5元/个、棒棒糖0.5元/个（扫盒上的码），福丰园芋泥菠萝面包3元，有一个面包货架无码面包都是3元（散装面包，扫收银台上3元的条码！）,56:36.0,37:07.0,1,d719b4d72fe24de38b8053be75851c30,85908e31e1fa4b7793b493d601563e07,0,2,2025/4/23
1450,dc6604c1a76a4d23a89ba3f31b302136,cc9f927b1391439aa803effb572fbe98,,北京舍得精品酒体验馆,-1,100,,6.02403E+17,4.02504E+17,60,门禁：147895。 烟酒正常售卖，购物袋自取，有冰柜。 老板电话15911115509,18:59.0,56:10.0,1,c2c80bc5bb164a51ad7cb681b172caed,80bcf0595afa491b97861df13db8327c,0,2,2025/4/21
1452,46ce3e02d94245f2823404b389e78a31,7d37bd0a879748c48d7aa959b74b8c12,,深圳美的生活旗舰店（民治店）,1,1,,6.02403E+17,,-1,,44:57.0,26:28.0,1,91e18f4e100643bb9c56a98570503433,772432ae85934451a7fcc90e506e4347,0,1,2025/4/19
1454,bf48e313934f4635b68a17e96b2e325d,472e4e1bfedd4b29adceea1ffd835574,,浙江余姚真味烟酒,-1,100,,6.02403E+17,4.02504E+17,60,,23:38.0,46:48.0,1,e9b9e084a82e4af48c0db14385759efb,339d9ddd10b1489398bc5c9a0ba04b3c,0,2,2025/4/22
1456,31d48e9d6b524375ab6225c87e556822,bf13d36727054a46bbdef18975aef82b,,昆明美的智能1号无人仓,1,100,,6.02403E+17,,-1,,42:22.0,47:35.0,1,4e812744f756480dafbe3ac226ff1c5d,7158e8b2660c424cb29416da886aca37,0,1,2025/4/23
1458,8e0e40350b634224a6e7ee601f3156ba,6afacf0532da4c9abf0603ae6bb78bc3,,浙江桐庐优滋副食品,1,100,,6.02403E+17,4.02504E+17,-1,门禁：112200 老板：19941466819。 烟酒正常售卖，有冰柜。,48:17.0,15:40.0,3,b0771ac21fb54036bb46764e337ad476,7e62180552a142259e7948a886bdd100,0,2,2025/4/23
1460,8e0e40350b634224a6e7ee601f3156ba,128e62bfc4174e2c9f88772633dbf7ac,,浙江桐庐小马购生活超市,-1,100,,6.02403E+17,4.02504E+17,-1,门禁密码：112200 老板电话：18368017339   19941466819,48:49.0,27:18.0,3,d579dd1efd714dc5be8b098362de6c9d,4d725763c2114809bc6b723b034e9ec7,0,2,2025/4/23
1462,65c3db9d4a5042a48902752e3089d31e,a988de0790144bcb85f4a4e023f33d36,,广东佛山晨光文具28光年店,-1,100,,6.02403E+17,4.02504E+17,-1,1.扫码进出门，前门（楼梯边上）是值守门，后门（收银台边上）会上锁，通向二楼办公室的门也会上锁，没安微波 2. 开锁密码289015（顾客用），管理员密码a1234567.（只提供给老板）密码锁在出门右手边 3.老板电话133 9226 6398,36:20.0,52:45.0,1,f72c57dfbb404310aecd55b4089539a1,aa674ebd950644bc9455e40200358e0d,0,2,2025/4/19
1464,fbeb39cdbb8b43cab55a14acc519da82,88fc30591a7f4594a85d8985ce32164e,,湖南株洲瑞盛烟酒商行,1,100,,6.02403E+17,4.02504E+17,60,门禁：123456 老板：13203335227,22:25.0,56:38.0,1,8f47f67871604773976734ce66b1be2f,66b26b0186064470b9ab2e271a7dbbd2,0,2,2025/4/23
1466,6d8e57ba6e0f411286e9bd38de931f59,e350622098594a9d9063564de2f04c23,,武汉基地无人商超,-1,100,,6.02403E+17,4.02504E+17,60,门禁密码：88488848,16:00.0,35:55.0,1,1af2a0091f7a4e7f984c852ad1d7d627,daafb0110b514830b7c09134a256f165,0,2,2025/4/20
1468,cb6b00017ac5404488e79b250bbee742,7410461c58b94599b50bdbf35be2501e,,安徽淮北相山睿澳烟酒,1,100,,6.02403E+17,4.02503E+17,60,门禁密码：112233。 烟酒正常售卖，购物自取。有冰柜。 老板电话：15695619777。,11:10.0,55:57.0,1,7204ad14bac44e5da066be176e5da62b,9fe676b005c1407d91b98600945461fc,0,2,2025/4/23
1470,7ec40821268f44289f2ffb61c1ebf9c9,ec7780a3dec34bb3b75a2a4477d0e8fe,,青岛黄岛秦东百货超市,-1,100,,6.02403E+17,4.02504E+17,60,1.购物袋免费，成件商品都可以拆包，成条的烟放在收银台下面的柜子里 2.密码锁在出门的右侧，密码：123456 3.秦老板：13793293123 4.扑克牌在洗发水货架附近,33:43.0,17:48.0,1,27d9c52fd3194d62948d4a2627354f21,8ff4bcf0974646f1ae07aeb7791c5b36,0,2,2025/4/23
1472,1405867074b647cba6230f237b84db37,87cf8b3aaf684ffcaca640b45e4daaaa,,山东德州妙鑫超市,-1,100,,6.02403E+17,,-1,,02:36.0,17:09.0,1,7885a687b1a94864b5b3441b4a946d3d,3d5c29d4914443c2b207bbdecf5031bc,0,2,2025/4/23
1474,7dc0a3a66ac5443db2b8f48e4a22e1ef,39eadaefec92444c93d7f18e582eceee,,开集客便利超市（方特熊出没店）,-1,100,,6.02403E+17,4.02504E+17,60,,55:26.0,15:37.0,1,,,0,2,2025/4/11
1476,7dc0a3a66ac5443db2b8f48e4a22e1ef,7f39df71c9b74bb1b83c4aeafd383716,,开集客便利超市（智能产业园店）,-1,100,,6.02403E+17,4.02504E+17,60,,56:05.0,15:52.0,1,,,0,2,2025/4/15
1478,7dc0a3a66ac5443db2b8f48e4a22e1ef,5da552b228f74f71a22dfb785ba9478c,,开集客便利超市（融望园店）,-1,100,,6.02403E+17,4.02504E+17,60,,56:47.0,16:05.0,1,,,0,2,2025/4/16
1480,bfcf5503a7af439794ad72f47d5dab3d,7c395bb57c724c3589364ec61a7c9287,,杭州上城区媚琳超市,1,100,,6.02403E+17,4.02504E+17,-1,,03:54.0,47:21.0,3,c52f797a42f14812aad5723c909e2cdf,bc02c5bf0646483aa7a61929f3cf1f25,0,2,2025/4/23
1482,1bad4d84a13e4a9891deda878b672afe,dc1858ee4b5643db8a0210d3bbb2ff47,,开集客便利超市（绿地贸易港）,-1,100,,6.02403E+17,4.02504E+17,-1,,45:47.0,59:28.0,1,,,0,2,2025/4/20
1484,158f8debe9734cce96da0a77e0801a62,2cd5d4d3548e4619b6c079d2950470c0,,东莞云享24小时便利店,-1,100,,6.02403E+17,4.02504E+17,-1,1.袋免费，暂时无烟（过几天上），密码锁安装在出门左手边，开门密码119111（顾客用），门禁一体机管理密码Ys18929119111（老板用） 2.老板电话18929119111,47:16.0,06:13.0,1,4e2c14cd69fc42dfb9794daa4416e445,9dbc7acb0d44418e84bcd23c53c2d0ac,0,2,2025/4/22
1486,8de0e10123ec44e6942d93dff2ffd770,9ffbbadeffff4b8cbcf0e12dd00fc465,,北京恒源鑫商贸中心,-1,100,,6.02403E+17,4.02504E+17,-1,,02:34.0,25:46.0,1,,,0,2,2025/4/22
1488,e270e103a1e5446b8d7dcf89a99c90de,042e0aad9b844219b038ec6848ac6fee,,杭州悠无限便利店,1,100,,6.02403E+17,4.02504E+17,-1,门禁：112200 电话：15356656346 榨菜二元一包 通装水14 没带通要付54 红酒开瓶器在柜台最里面挂着 烤肠红的3块 肉的5块,11:47.0,53:26.0,3,963b341dd35e4c30af2ab5aca848675c,1e6c0723525449728d805e331e90d616,0,2,2025/4/23
1490,b7a3d8c6643c4994ab479de9baf1b716,58a32b26d122485f818a75d6db4544b7,,朱春峰小店,-1,100,,6.02403E+17,,-1,,49:29.0,20:40.0,1,24c7d48a077a413d9a85904b2aeee916,df2813ac7f604900907ca189ceb2c4c8,0,0,2025/4/14
1492,335dfd4a0fa1444f9961054f120b5984,8846209caf1f4be9a257f3ac6737beb8,,合肥云逸烟酒超市,-1,100,,6.02403E+17,4.02504E+17,60,,10:00.0,45:58.0,1,abd63dbd53fb4f0490b529c1d61963a4,c1de225fe0484a11807d5bf12ac0cc11,0,2,2025/4/23
1494,c61f10b60e98484cb2830b01018d531d,34b2256867754cb48311f530a66ba39f,,江苏阜宁大权渔具,-1,100,,6.02403E+17,4.02504E+17,60,门禁：88488848 手机号：13914658648,17:02.0,43:21.0,1,d146e77d0df341a9a48edc15e725a423,3334d360a044446385774eb8b3547975,0,2,2025/4/22
1496,4c7028a43ca540e69b56f83c51224dab,c88bdec40dcb44f8a3db0ceddc27a3c6,,西安市未央区速乐便利店,1,100,,6.02403E+17,4.02504E+17,60,,32:00.0,57:00.0,1,5c8ad507e6e14a9a86b29cdf80c546fa,027756cc529e48d2a512fda860d314b2,0,2,2025/4/23
1498,245f6cebebbb4af1a464e0e17e58329e,7e3969188c544561b289ad6e09b5c6fe,,南京云极小超雨花东路店,1,100,,6.02403E+17,4.02504E+17,60,1.购物袋免费，不卖烟，无成箱的商品，熟食区是白天工作人员在时售卖 2.门锁安装在出门的左侧墙上，密码：669388 3.园区里的超市，周末及节假日是全天值守，平时是14:00-8:00值守 4.老板：13815866938李楠,45:52.0,04:31.0,1,6bbf15c5e9c542788a25353b413a9f19,d8ece4c579fa4675abadf98950162bbe,0,2,2025/4/23
1500,c622e95a34c946c5b1586b94231d8d7c,19d64d76fde5471e857bbb58677f5f43,,广州立客有便利店2店,1,100,,6.02403E+17,4.02504E+17,-1,开门密码：666666 电话：13670301411   13538009939 管理密码：ys13670301411  wifi 密码： Zysd@123456,48:51.0,49:13.0,3,ef63d686c34d46cebd5e7042646afe24,a965db79d15a4a25bd8c7a81f8497c0d,0,2,2025/4/23
1502,72b4ea676ce145679421713e076c8697,51ed369d80be40b19af38c5f0b1c8329,,天津友谊美的旗舰店,1,1,,6.02403E+17,,-1,,19:13.0,09:31.0,1,2218bbf673174b9e9d7ac5f24a5e578a,7464427d7d8844a79ee0668b45e7e5e4,0,1,2025/4/22
1504,42704ec483bb4f98ac03e36c2ba1169c,b9b626c1b1d74bba9823d20d0567ac5d,,雅安名山福万家超市,-1,100,,6.02403E+17,4.02504E+17,60,,59:53.0,15:07.0,1,,,0,2,2025/4/19
1506,2c0dccd134c943959617750a67b9c828,75f92809b769494281ddf7eec0403414,,郴州郴徕湘荟超市黄沙坪店,-1,100,,6.02403E+17,,-1,,00:54.0,00:54.0,1,,,0,3,2025/4/16
1508,eb8ad85050f94592a9d78abbc6097aed,d8396ff897e345ffb101ce1874d491c2,,广东佛山麻友烟酒行,-1,100,,6.02403E+17,,-1,,21:49.0,22:55.0,1,,,0,2,2025/4/17
1510,cc89dafd08294fc3a79a8a31b9d8eef2,1dbbe7db664543b18dc9e553c2d8682b,,威海悦华烟酒商行,-1,100,,6.02403E+17,4.02504E+17,-1,,53:44.0,26:12.0,1,,,0,2,2025/4/20
1512,63dfbd49ac654e7da25458ff1fc91e36,481425ae0eeb49758eac6fcb21369cf3,,南昌光影故事便利店,-1,100,,6.02403E+17,4.02504E+17,60,门禁密码：666666 老板电话：18607910045,40:29.0,21:20.0,1,6cb8b30d4e134fde8eb8edbe3a2819c1,5b3203e415564538bd68d8c1957fa428,0,2,2025/4/23
1514,3b0117f7577c4470b0e78e6e15fd99fc,7ee4a02f283e45348fcf57ae4ca48c10,,云南楚雄奇金超市,1,100,,6.02403E+17,4.02504E+17,60,门禁密码：197648,25:27.0,09:18.0,1,a4367fffa275461da3e5a1c28c1259a6,8ac4fde9dc7c40d8833d1a42c2931588,0,2,2025/4/23
1516,37d0faaecacf4bdd9a60017132a7c98b,fa48612c455d4a20b1836f7675805ac5,,北京望京星源国际中国烟酒,1,100,,6.02403E+17,4.02504E+17,-1,1.袋免费（在台面上），成条烟正常卖（可以拆条）如拿10包单包的建议拿成条，有优惠，成件水可以拆包，白酒不让拆！旁边有凳子，买酒可以踩凳子拿 2.密码锁在出门左手边，开门密码850403 老板电话185 1149 5888 员工手机尾号4864 3.注意：里边货架烟贵！扫码枪旁边是安全套，挺贵！ 装酒的袋子在收银台外侧右手边柜子里 4.买整条烟就送一个打火机，品种任选,31:27.0,34:44.0,3,3ccd99aa87ea49ecbdd564af38864e9d,297ae90dfc6c4ef7aecc45727542e018,0,2,2025/4/23
1518,5741842d0c2643ae97544f1683e6643d,ce07c9d105bb46919e7cb3cf4225e2fa,,云南玉溪元江人人百货,-1,100,,6.02403E+17,4.02504E+17,60,,44:02.0,29:22.0,1,,,0,2,2025/4/19
1520,60b6b0ed90fb42dc8ad30431ec5f0bd8,d9af3908a6de4dda84bb4257ba888735,,杭州你的便利店,1,100,,6.02403E+17,4.02504E+17,60,门禁：112200 电话：17758027390,44:53.0,48:44.0,1,8dacf7d878934df296c8ec9b86f03250,f87186e7faf947e89e5adedab292120b,0,2,2025/4/23
1522,2c694d7530d144249b8ddf15ef48bbca,6bc6551cb8034cffbdfeab858c380105,,惠州博罗宏佳宜美,-1,100,,6.02403E+17,,-1,,16:16.0,17:13.0,1,,,0,2,2025/4/15
1524,686dcc32115f4c60944fe31a202130b8,c6c319e682074c0cbec31a83b7a21933,,陕西净美咸阳渭城区仓,-1,100,,6.02403E+16,,-1,,25:33.0,25:33.0,1,,,0,1,2025/4/18
1526,686dcc32115f4c60944fe31a202130b8,8483f5054b2842bfb507ab13822e21ad,,陕西净美高新甘家寨仓,1,1,,6.02403E+16,,-1,,26:44.0,55:14.0,1,7f959fd8289b451aa1bee066f0f5a6c1,4141d72557e04d0fb16246c1006432a7,0,1,2025/4/22
1528,e80f15a63a3c473882872a31f8ba34fc,883c6e35562b4028883f83f4312fadfe,,宜宾川宜惠临港中央店,-1,100,,6.02403E+17,4.02504E+17,60,1.微波进门，扫码出门。袋免费，挂在收银台下面 2.联系人：15883113337老板 13890934522备用电话 注意：本店不售卖烟酒，连排商品，如AD钙奶是单瓶价格，支付时注意数量 3.密码锁安装在出门左手边，开门密码：113337,49:08.0,22:48.0,1,3f51c361856a497aaa91f03ca295ca18,67e6b1227dae451db3378d1411fbfc8f,0,2,2025/4/23
1530,e80f15a63a3c473882872a31f8ba34fc,69f25016cf0c4dcd9572e1a1b4aff00b,,宜宾川宜惠伴山悦城店,-1,100,,6.02403E+17,4.02504E+17,60,微波进店，扫码出门，购物袋免费，没有烟和酒，拿快递提示扫码出库再出门 密码锁出门右手边，密码113337 店主联系电话15883113337 备用联系电话13890934522,50:06.0,29:28.0,1,e0f48b3fa5c9470f95010f6ee2c7a13a,4825916b3e94458da17dbeba54d328e4,0,2,2025/4/23
1532,0d7301e2c4784108bbf99e07157d3197,c1f8bcd90be1422fb6ac33bd3c678560,,定州市泰骏商贸店,-1,100,,6.02403E+17,,-1,,42:06.0,42:06.0,1,,,0,2,2025/4/21
1534,1d82396f065649358e23517c0fbcc241,852ea269fefe4c169d8dfb09d1c64790,,佛山晁越美的伦教无人仓,-1,100,,6.02403E+17,,-1,,49:56.0,50:41.0,1,,,0,1,2025/4/23
1536,e26d2de067ef46a5a607b2e6f0c05c96,cbb50bd3b3884d16894a9df11078b4b8,,苏泊尔旗舰店-合肥1号仓,-1,100,,6.02403E+17,,-1,,52:55.0,52:55.0,1,,,0,1,2025/4/19
1538,1da8e0789e6b4e01b74c99c8fcb2c12f,c7825f51bdff467cabad1964e2c913f1,,福州雷诺电器美的无人仓,-1,100,,6.02403E+17,,-1,,27:07.0,21:56.0,1,,,0,1,2025/4/17
1540,b0b33eb1aedf42989d1ac02e34ec5713,94dcb8d6cede40aaad30e894d521d677,,悦来友废弃,-1,100,,6.02403E+17,,-1,,23:23.0,02:04.0,1,,,0,2,2025/4/22
1542,b357ebe5666248ddb8e996db807cb084,ed0597e65d1d486a9e365ebde9e9b2ae,,进汇雪糕批发柏丽湾店,-1,100,,6.02403E+17,,-1,,57:50.0,17:19.0,1,,,0,2,2025/4/17
1544,59465d5c75c74701aae5bde5e79f2859,7c5d7a707436480b816afc2379ea9213,,广东佛山杏坛悦来友商店,1,100,,6.02403E+17,4.02504E+17,-1,袋免费，成条烟可售卖，不拆条，无成箱酒，密码锁出门右手边，开门密码693750 老板电话13724693750,06:26.0,34:54.0,3,a308b7b79d614ff6bbb343e54c5b8f66,eee19c7ecb41437c9a9e0107149b9697,0,2,2025/4/23
1546,4240645d2c4544098310ebbfbcc9b366,616ec612edae42a69c91370e8e934352,,启佳智联美的电器专营店,-1,100,,6.02403E+17,,-1,,19:32.0,19:32.0,1,,,0,1,2025/4/16
1548,79307c1c766940958ea8286e0e6011fb,63f616b33fc642d59dc60c92736742c2,,肇庆好药师润立华庭药店,-1,100,,6.02403E+17,4.02504E+17,60,1.袋免费，扫不上码的不卖！不售卖处方药及含麻黄碱类药品！阴凉区的药需要冷藏，不要提醒放回去 2.密码锁在出门左手边，开门密码229955 3.联系人：137 2673 5769 4.中药区和处方药的通道两侧有矮的木门可以上锁不让顾客进，阴凉区顾客可以进,55:22.0,06:46.0,1,7761b92881f44317b6957a8a86962462,e5b8c05ccaa0475c9ddb5ebe1a6dbf1b,0,2,2025/4/23
1550,4c00ad34987742a78c413c66d2b71f4c,1c2a5b0fecee4df49878eefd18cccae6,,内蒙古屈老二烟酒行,-1,100,,6.02403E+17,4.02504E+17,60,,58:36.0,45:09.0,1,7b6b920204b0446fa55b3f0bd5fab591,ffba80165bac4b068cc2ba2bbc67967c,0,2,2025/4/23
1552,f91dc5bce2664d0d91a92d4c4f9861c1,82cc55ac785d4b89a33dea60e3500882,,佛山壹加宜便利店,-1,100,,6.02403E+17,,-1,,11:06.0,11:06.0,1,,,0,2,2025/4/19
1554,b5975240352d4811849c84317f6f8175,0862f00701194b7c9e4dec75370f9a89,,西安高陵区小勇烟酒店,-1,100,,6.02403E+17,4.02504E+17,60,,03:53.0,29:07.0,1,,,0,2,2025/4/22
1556,c2f3488509904de995d1a91d8a5bf12c,4cf58f1dc19649ff9801dc9529d55e9e,,苏泊尔朝阳百子湾仓,-1,100,,6.02403E+17,,-1,,30:29.0,30:29.0,1,,,0,1,2025/4/17
1558,871083a8a7984015bfa4deb87db76164,61e4035259ec4c19bcf2ecdfe2771307,,广东肇庆好药师大药房绿洲分店,1,100,aa500a80ffcd463d88485fdcf71fa9b4,6.02403E+17,4.02504E+17,60,袋免费，开门密码229955，密码锁在出门右手边 扫不上码的不卖！不售卖处方药及含麻黄碱类药品！,39:03.0,40:31.0,1,,,0,2,2025/4/23
1560,7be18fdd183a4bd59214f4ef758e7360,3998188802eb423b8d519fd094b404e1,,绵阳经开区邻家逸购,-1,100,,6.02403E+17,,-1,,27:31.0,27:31.0,1,,,0,2,2025/4/22
1562,3e5c79ba38ed464f8ef9626c9520d318,a177a5afa90443eab830ef181ce6b0cb,,广东东莞名爵小店,-1,100,,6.02403E+17,4.02504E+17,60,,33:00.0,27:48.0,1,,,0,2,2025/4/21
1564,c722c13a9dc84789bfe5fef5464d6582,9d639acea35d49b798a18fad7710bb7e,,苏泊尔贵阳城市仓,-1,100,,6.02403E+17,,-1,,46:25.0,46:25.0,1,,,0,1,2025/4/20
1566,df147e4b61bb4df0b55a93f70e174e59,c239e0253c2c408694ad85fcfa9f4f9f,,威海荣成港西东升百货商行,-1,100,,6.02403E+17,4.02504E+17,-1,,59:33.0,42:07.0,1,,,0,2,2025/4/18
1568,cded4cdc92eb4d3083d4300bf5cc431a,03307dab67aa4e8c87973b4654aadc4f,,洛阳一凡超市,-1,100,,6.02403E+17,,-1,,13:29.0,45:57.0,1,,,0,2,2025/4/19
